0.0,22.0,22.0,14.0,25.799999237060547,24.0,22.399999618530273,13.0,19.299999237060547,14.100000381469727,14.5,14.75,19.5,22.0,16.300000190734863,17.0
1.0,11.0,16.200000762939453,16.0,10.0,11.600000381469727,13.430000305175781,11.199999809265137,8.300000190734863,9.0,14.565000057220459,12.850000381469727,12.900000095367432,13.28000020980835,11.900000095367432,13.000000476837158
1.0,20.5,9.0600004196167,15.039999961853027,11.100000381469727,11.25,7.820000171661377,15.520000457763672,19.299999237060547,9.079999923706055,9.59000015258789,11.490000247955322,19.449999809265137,13.304999828338623,17.484999656677246,19.0
0.0,6.199999809265137,7.300000190734863,16.0,8.600000381469727,9.899999618530273,9.300000190734863,6.900000095367432,10.600000381469727,9.0,4.800000190734863,6.400000095367432,5.099999904632568,7.750000238418579,9.300000190734863,7.700000047683716
1.0,11.100000381469727,14.699999809265137,10.800000190734863,13.899999618530273,15.699999809265137,18.0,11.5,12.799999713897705,11.5,8.150000095367432,10.449999809265137,8.0,15.049999713897705,10.699999809265137,14.349999904632568
0.0,13.399999618530273,26.0,22.5,21.700000762939453,23.299999237060547,25.5,23.600000381469727,20.0,17.0,27.700000762939453,21.0,18.0,32.29999923706055,23.0,31.40000057220459
1.0,10.0,9.0,5.0,5.900000095367432,9.0,9.400000095367432,9.5,8.650000095367432,6.299999952316284,16.0,10.5,8.0,9.0,13.5,7.700000047683716
0.0,10.5,5.0,9.0,6.0,7.900000095367432,5.0,9.899999618530273,12.100000381469727,13.0,8.0,7.800000190734863,10.399999618530273,12.100000381469727,7.800000190734863,8.0
1.0,64.0,53.45000076293945,50.05000114440918,74.35000228881836,45.05000114440918,51.64999961853027,53.5,42.09999942779541,49.19999885559082,37.89999961853027,60.54999923706055,51.04999923706055,46.55000114440918,47.900001525878906,75.70000076293945,54.60000038146973,50.44999885559082
1.0,16.610000610351562,9.680000305175781,5.829999923706055,14.079999923706055,15.8100004196167,8.229999542236328,9.720000267028809,19.450000762939453,16.6299991607666,10.979999542236328,20.700000762939453,12.65999984741211,9.819999694824219,17.739999771118164,12.449999809265137
1.0,12.0,13.0,12.0,10.0,14.0,11.0,10.0,11.0,11.0,15.0,13.0,9.0,15.0,11.0,13.0
0.0,10.199999809265137,9.199999809265137,8.0,13.0,5.800000190734863,20.0,18.5,16.0,8.800000190734863,8.199999809265137,14.400000095367432,7.25,11.049999713897705,7.700000286102295,14.200000047683716
0.0,7.300000190734863,12.100000381469727,6.400000095367432,5.599999904632568,17.299999237060547,7.199999809265137,6.5,7.800000190734863,11.899999618530273,6.599999904632568,8.699999809265137,6.900000095367432,7.0,8.100000143051147,7.8500001430511475
0.0,32.79999923706055,15.5,32.0,27.5,18.600000381469727,28.399999618530273,35.900001525878906,21.899999618530273,28.200000762939453,20.399999618530273,29.700000762939453,30.049999237060547,32.0,33.14999961853027,28.90000057220459
0.0,9.800000190734863,12.0,5.199999809265137,6.0,8.5,8.5,12.25,10.349999904632568,9.450000047683716,6.650000095367432,8.849999904632568,8.5,11.0,9.0,10.0
0.0,16.600000381469727,17.299999237060547,13.600000381469727,16.200000762939453,18.799999237060547,16.200000762939453,11.300000190734863,15.5,26.899999618530273,8.800000190734863,22.600000381469727,12.600000381469727,13.199999809265137,12.199999809265137,14.699999809265137
0.0,13.800000190734863,10.100000381469727,8.899999618530273,11.600000381469727,16.0,18.0,10.600000381469727,22.100000381469727,11.699999809265137,16.200000762939453,13.0,10.600000381469727,8.5,16.15000009536743,13.300000190734863
1.0,23.949999809265137,17.25,22.850000381469727,18.149999618530273,16.700000286102295,22.949999809265137,23.75,21.90000057220459,15.5,25.5,20.850000381469727,21.09999942779541,22.100000381469727,14.300000190734863,25.549999237060547
